date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-5-15,24,19,14,13,11,7,82,62,34,1029,1023,1007,19,12,8,29,8,,83,5,Rain-Thunderstorm,352
2015-5-16,25,19,13,12,11,8,94,70,36,1030,1023,1005,19,10,5,34,11,47,6,5,Rain-Thunderstorm,67
2015-5-17,26,19,13,12,11,7,94,61,30,1030,1024,1008,19,12,10,40,10,,0,5,,53
2015-5-18,27,21,15,12,9,3,77,51,23,1030,1024,1006,19,14,10,37,10,,32,3,Rain,352
2015-5-19,25,18,12,11,9,6,77,57,29,1029,1024,1007,16,10,8,32,11,,51,3,Rain,82
2015-5-20,26,20,15,12,10,6,77,56,28,1028,1022,1005,19,10,6,45,11,52,0,6,Rain-Thunderstorm,71
2015-5-21,26,20,14,11,8,2,72,51,21,1029,1022,1006,19,13,8,37,10,,603,5,,67
2015-5-22,22,17,13,13,11,8,94,74,41,1031,1026,1009,19,10,2,48,14,55,857,7,Rain-Thunderstorm,84
2015-5-23,24,18,12,12,11,8,94,65,38,1031,1025,1009,16,9,6,34,6,,0,3,,108
2015-5-24,23,19,15,13,11,8,72,61,41,1029,1023,1008,24,12,8,45,8,39,0,4,Rain,319
2015-5-25,26,20,14,13,11,6,88,64,29,1028,1023,1005,24,12,8,32,10,,337,5,Rain-Thunderstorm,79
2015-5-26,25,20,15,12,9,4,82,56,26,1028,1022,1005,24,16,11,29,10,,0,4,,53
2015-5-27,26,20,14,13,11,8,88,66,34,1029,1024,1005,19,9,3,60,14,66,260,4,Rain-Thunderstorm,91
2015-5-28,24,19,14,13,11,8,88,67,36,1029,1024,1007,19,11,5,34,10,,178,7,Rain-Thunderstorm,76
2015-5-29,23,18,14,12,11,8,88,67,38,1028,1022,1007,19,10,6,45,10,,0,7,Rain,33
2015-5-30,21,17,13,12,11,9,88,73,46,1027,1023,1008,19,9,5,32,11,48,229,8,Rain-Thunderstorm,329
2015-5-31,19,16,13,12,9,8,94,70,49,1029,1023,1010,19,10,5,19,8,27,19,8,Rain,41
2015-6-1,21,17,13,11,9,7,88,64,40,1028,1023,1009,24,14,10,29,6,,0,7,,21
2015-6-2,24,18,13,11,9,6,82,61,31,1029,1022,1005,24,14,10,34,11,,0,5,,57
2015-6-3,23,19,15,12,9,1,82,59,23,1026,1021,1005,16,11,8,21,8,,0,8,Thunderstorm,68
2015-6-4,25,19,14,11,8,0,77,53,19,1027,1020,1004,24,12,8,29,6,,0,6,,105
2015-6-5,22,19,16,13,11,9,72,61,43,1027,1021,1007,24,14,10,23,8,,0,6,,139
2015-6-6,23,18,14,14,13,12,94,75,50,1027,1023,1006,13,8,5,32,11,40,483,8,Rain-Thunderstorm,72
2015-6-7,25,19,14,13,11,6,94,66,29,1027,1022,1004,24,12,8,26,8,,0,5,Rain,55
2015-6-8,26,19,12,10,7,-4,82,52,14,1028,1022,1005,24,16,10,27,11,,0,1,,48
2015-6-9,25,18,11,10,7,0,82,53,19,1027,1021,1004,24,15,10,27,11,,0,0,,40
2015-6-10,26,19,13,11,9,0,82,54,18,1025,1019,1001,19,11,6,27,13,,0,1,,51
2015-6-11,27,20,14,12,10,4,82,54,23,1024,1017,999,19,11,6,42,13,,0,3,,42
2015-6-12,26,20,15,13,11,9,77,63,34,1024,1017,1000,19,11,8,63,13,29,44,4,Rain-Thunderstorm,74
2015-6-13,26,20,15,13,12,9,88,66,38,1024,1018,1001,19,12,6,27,10,,0,5,,67
2015-6-14,23,19,16,13,11,10,77,63,44,1024,1018,1003,24,20,16,27,10,37,0,7,,121
2015-6-15,23,19,16,13,10,9,77,57,41,1026,1019,1004,24,21,14,34,13,,0,6,,116
2015-6-16,25,20,16,13,9,5,82,55,29,1028,1021,1004,19,15,8,21,10,,184,5,Rain,153
2015-6-17,25,19,14,13,12,9,88,65,36,1028,1022,1005,13,8,6,35,10,39,0,5,Rain-Thunderstorm,59
2015-6-18,22,18,14,14,12,9,94,73,52,1027,1023,1006,16,10,5,24,10,47,337,7,Rain-Thunderstorm,51
2015-6-19,24,19,14,12,11,7,82,60,34,1029,1023,1007,24,16,8,34,11,35,57,5,Rain,70
2015-6-20,24,19,15,12,11,7,82,63,36,1030,1024,1009,19,16,13,24,8,,0,7,,51
2015-6-21,24,19,14,12,11,8,82,66,36,1030,1025,1010,16,12,10,19,10,,19,6,Rain,64
2015-6-22,25,20,16,13,11,8,82,64,34,1030,1025,1006,24,11,8,34,10,,25,7,Rain,50
2015-6-23,25,19,14,12,10,7,88,59,34,1029,1023,1007,24,13,10,37,13,,0,5,,51
2015-6-24,23,17,12,11,9,8,88,61,38,1030,1025,1010,24,12,8,24,11,,0,5,,9
2015-6-25,23,18,13,11,9,8,82,62,41,1031,1025,1011,24,13,8,27,11,,70,5,Rain,40
2015-6-26,24,19,14,12,11,8,88,65,36,1031,1025,1007,16,10,5,37,11,55,70,6,Rain-Thunderstorm,5
2015-6-27,24,18,13,12,11,8,88,63,38,1030,1024,1008,13,8,4,32,8,37,0,6,Rain,42
2015-6-28,23,18,14,14,12,10,94,74,47,1029,1024,1009,14,9,2,29,10,37,0,6,Rain-Thunderstorm,72
2015-6-29,23,18,14,13,12,9,94,74,41,1029,1023,1010,14,9,2,29,10,,32,6,Rain-Thunderstorm,52
2015-6-30,23,19,15,15,11,9,88,72,43,1029,1023,1007,16,10,2,26,8,39,826,7,Rain-Thunderstorm,111
2015-7-1,22,18,14,14,12,9,88,75,43,1028,1024,1008,19,11,6,34,10,,32,7,Rain-Thunderstorm,345
2015-7-2,21,18,15,13,12,10,88,76,56,1027,1023,1008,13,9,5,23,8,,127,7,Rain-Thunderstorm,333
2015-7-3,22,17,13,12,11,9,94,71,46,1027,1022,1006,11,8,3,19,8,34,0,7,Rain-Thunderstorm,341
2015-7-4,22,18,14,12,11,9,88,70,43,1029,1023,1009,13,10,8,24,8,,89,8,Rain-Thunderstorm,204
2015-7-5,24,19,14,15,12,9,94,73,38,1030,1025,1009,16,12,3,37,8,47,44,7,Rain-Thunderstorm,60
2015-7-6,24,19,14,13,11,9,94,66,44,1031,1025,1010,16,11,10,26,8,45,44,5,Rain-Thunderstorm,313
2015-7-7,23,18,14,12,9,6,77,60,38,1029,1024,1009,16,11,8,42,8,50,6,4,Rain,12
2015-7-8,23,17,12,10,9,6,82,61,35,1029,1023,1007,24,12,10,29,10,,0,4,,47
2015-7-9,22,17,12,11,9,5,82,63,35,1029,1024,1008,24,13,6,29,6,,6,5,Rain-Thunderstorm,17
2015-7-10,21,17,13,10,9,6,77,61,38,1029,1023,1009,24,14,10,21,10,,0,6,,328
2015-7-11,23,18,13,11,8,7,72,57,36,1030,1024,1009,24,14,11,34,16,40,19,6,Rain,330
2015-7-12,22,17,13,12,9,5,77,58,37,1030,1024,1011,24,17,11,19,10,,0,6,,288
2015-7-13,25,18,12,12,7,4,77,51,28,1030,1023,1006,24,14,10,26,10,,0,2,,74
2015-7-14,25,18,12,10,8,2,82,53,24,1027,1022,1006,19,13,10,27,11,,32,4,Rain-Thunderstorm,69
2015-7-15,26,20,15,12,9,5,77,55,26,1027,1021,1004,19,13,10,27,10,,0,4,Rain,80
2015-7-16,24,19,14,12,9,5,77,57,29,1028,1022,1006,24,12,10,39,13,58,6,5,Rain-Thunderstorm,73
2015-7-17,23,19,15,12,9,8,72,56,41,1028,1022,1006,24,14,8,26,10,39,0,5,,87
2015-7-18,24,19,15,14,12,9,88,71,43,1030,1024,1008,14,9,5,32,11,37,635,7,Rain-Thunderstorm,49
2015-7-19,24,19,14,13,12,9,94,67,41,1030,1025,1009,24,12,10,45,10,47,0,5,Rain-Thunderstorm,63
2015-7-20,24,18,13,12,11,8,88,63,38,1029,1023,1008,24,14,10,47,11,,0,5,,63
2015-7-21,24,18,13,13,11,8,88,66,38,1028,1022,1005,19,12,10,37,10,,248,5,Rain,50
2015-7-22,24,19,15,13,12,10,88,66,41,1028,1022,1006,19,14,10,19,6,,70,6,Rain-Thunderstorm,58
2015-7-23,23,18,13,13,12,8,88,71,41,1031,1025,1009,24,11,6,37,10,60,292,6,Rain-Thunderstorm,41
2015-7-24,25,19,13,12,11,6,88,66,29,1031,1026,1009,24,11,5,48,11,66,260,6,Rain-Thunderstorm,62
2015-7-25,25,18,12,12,9,2,88,61,24,1031,1024,1008,24,14,6,23,8,,0,2,,61
2015-7-26,27,21,15,12,9,2,82,52,20,1029,1022,1004,24,15,10,27,11,,0,3,Rain-Thunderstorm,52
2015-7-27,26,20,14,12,8,4,72,49,24,1028,1022,1004,24,19,8,40,11,45,0,5,Rain-Thunderstorm,25
2015-7-28,27,20,14,15,9,4,83,54,24,1029,1022,1005,23,17,11,35,13,47,0,3,Rain-Thunderstorm,30
2015-7-29,27,20,14,12,9,3,82,55,21,1030,1023,1007,23,15,10,29,13,,0,4,,11
2015-7-30,27,20,14,12,9,3,82,55,21,1030,1024,1006,24,16,8,42,13,,83,5,Rain-Thunderstorm,4
2015-7-31,26,20,14,11,8,3,77,53,24,1030,1024,1007,23,14,8,34,14,,0,4,,22
2015-8-1,25,18,12,12,9,7,82,57,32,1028,1023,1006,19,15,10,27,11,40,6,5,Rain-Thunderstorm,50
